MUNICIPIO,REGIAO_ID,NUM_DOSES,ANO
170825 FORTALEZA DO TABOCAO,,"3,360",2001
170830 GOIANORTE,,"6,376",2001
170900 GOIATINS,,"15,929",2001
170930 GUARAI,,"22,670",2001
170950 GURUPI,,"67,179",2001
170980 IPUEIRAS,,"1,819",2001
171050 ITACAJA,,"10,070",2001
171070 ITAGUATINS,,"9,352",2001
171090 ITAPIRATINS,,"4,338",2001
171110 ITAPORA DO TOCANTINS,,"3,909",2001
171150 JAU DO TOCANTINS,,"4,538",2001
171180 JUARINA,,"2,748",2001
171190 LAGOA DA CONFUSAO,,"10,999",2001
171195 LAGOA DO TOCANTINS,,"4,098",2001
171200 LAJEADO,,"5,278",2001
171215 LAVANDEIRA,,"1,479",2001
171240 LIZARDA,,"5,161",2001
171245 LUZINOPOLIS,,"1,893",2001
171250 MARIANOPOLIS DO TOCANTINS,,"4,129",2001
171270 MATEIROS,,"2,270",2001
171280 MAURILANDIA DO TOCANTINS,,"4,255",2001
171320 MIRACEMA DO TOCANTINS,,"25,070",2001
171330 MIRANORTE,,"13,926",2001
171360 MONTE DO CARMO,,"7,443",2001
171370 MONTE SANTO DO TOCANTINS,,"2,361",2001
171380 PALMEIRAS DO TOCANTINS,,"5,385",2001
171395 MURICILANDIA,,"7,421",2001
171420 NATIVIDADE,,"12,096",2001
171430 NAZARE,,"5,951",2001
171488 NOVA OLINDA,,"17,760",2001
171500 NOVA ROSALANDIA,,"4,721",2001
171510 NOVO ACORDO,,"4,284",2001
171515 NOVO ALEGRE,,"3,385",2001
171525 NOVO JARDIM,,"2,139",2001
171550 OLIVEIRA DE FATIMA,,"1,671",2001
171570 PALMEIRANTE,,"5,361",2001
171575 PALMEIROPOLIS,,"7,740",2001
171610 PARAISO DO TOCANTINS,,"47,823",2001
171620 PARANA,,"11,206",2001
171630 PAU D\'ARCO,,"7,446",2001
171650 PEDRO AFONSO,,"9,664",2001
171660 PEIXE,,"8,754",2001
171665 PEQUIZEIRO,,"5,888",2001
171670 COLMEIA,,"10,637",2001
171700 PINDORAMA DO TOCANTINS,,"5,920",2001
171720 PIRAQUE,,"3,491",2001
171750 PIUM,,"7,222",2001
171780 PONTE ALTA DO BOM JESUS,,"5,022",2001
171790 PONTE ALTA DO TOCANTINS,,"7,593",2001
171800 PORTO ALEGRE DO TOCANTINS,,"2,022",2001
171820 PORTO NACIONAL,,"50,026",2001
171830 PRAIA NORTE,,"9,016",2001
171840 PRESIDENTE KENNEDY,,"4,910",2001
171845 PUGMIL,,"2,392",2001
171850 RECURSOLANDIA,,"5,270",2001
171855 RIACHINHO,,"4,923",2001
171865 RIO DA CONCEICAO,,"1,331",2001
171870 RIO DOS BOIS,,"3,679",2001
171875 RIO SONO,,"9,059",2001
171880 SAMPAIO,,"5,028",2001
171884 SANDOLANDIA,,"4,677",2001
171886 SANTA FE DO ARAGUAIA,,"9,146",2001
171888 SANTA MARIA DO TOCANTINS,,"2,950",2001
171889 SANTA RITA DO TOCANTINS,,"2,010",2001
171890 SANTA ROSA DO TOCANTINS,,"6,434",2001
171900 SANTA TEREZA DO TOCANTINS,,"1,951",2001
172000 SANTA TEREZINHA DO TOCANTINS,,"4,380",2001
172010 SAO BENTO DO TOCANTINS,,"4,649",2001
172015 SAO FELIX DO TOCANTINS,,"1,804",2001
172020 SAO MIGUEL DO TOCANTINS,,"13,718",2001
172025 SAO SALVADOR DO TOCANTINS,,"2,347",2001
172030 SAO SEBASTIAO DO TOCANTINS,,"8,382",2001
172049 SAO VALERIO,,"8,135",2001
172065 SILVANOPOLIS,,"4,520",2001
172080 SITIO NOVO DO TOCANTINS,,"11,082",2001
172085 SUCUPIRA,,"1,300",2001
172090 TAGUATINGA,,"27,403",2001
172093 TAIPAS DO TOCANTINS,,"1,368",2001
172097 TALISMA,,"2,904",2001
172100 PALMAS,,"215,894",2001
172110 TOCANTINIA,,"9,287",2001
172120 TOCANTINOPOLIS,,"32,009",2001
172125 TUPIRAMA,,"1,299",2001
172130 TUPIRATINS,,"2,439",2001
172208 WANDERLANDIA,,"12,579",2001
172210 XAMBIOA,,"13,637",2001
210005 ACAILANDIA,,"137,698",2001
